Trees;Instances;Features;Max;Avg
7;50;5;76.2963;75.6667
7;50;6;76.6667;74.3333
7;50;7;76.2963;75.3333
7;50;8;73.3333;70.3333
7;50;9;74.4444;72.3333
7;55;2;72.5926;70
7;55;3;77.4074;74.6667
7;55;4;73.7037;72.6667
7;55;5;76.6667;75
7;55;6;76.6667;75.6667
7;55;7;75.1852;72.6667
7;55;8;75.9259;74.6667
7;55;9;73.3333;70.6667
7;60;2;77.7778;75.3333
7;60;3;75.5556;73
7;60;4;77.037;75.3333
7;60;5;78.5185;71.6667
7;60;6;76.6667;74.3333
7;60;7;75.5556;74.3333
7;60;8;76.2963;75
7;60;9;75.1852;72
7;65;2;77.037;73
7;65;3;73.7037;72.6667
7;65;4;78.5185;76
7;65;5;77.7778;75.6667
7;65;6;78.1481;75
7;65;7;76.6667;75
7;65;8;77.037;73.6667
7;65;9;75.9259;74
7;70;2;78.5185;77
7;70;3;77.4074;74.6667
7;70;4;76.6667;72.6667
7;70;5;76.2963;75.6667
7;70;6;76.6667;74.6667
7;70;7;75.9259;74.6667
7;70;8;76.6667;74.6667
7;70;9;73.7037;72.3333
7;75;2;76.6667;75
7;75;3;77.037;75.6667
7;75;4;76.2963;73.6667
7;75;5;76.2963;75
7;75;6;75.5556;72.3333
7;75;7;75.5556;72.6667
7;75;8;77.4074;76.3333
7;75;9;74.8148;71.6667
7;80;2;76.6667;74
7;80;3;77.4074;75.6667
7;80;4;77.4074;73.6667
7;80;5;77.7778;76
7;80;6;77.037;75.3333
7;80;7;78.1481;74
7;80;8;77.037;76
7;80;9;78.1481;77.3333
7;85;2;76.2963;74.3333
7;85;3;77.037;74.6667
7;85;4;77.037;75
7;85;5;77.4074;75
7;85;6;77.7778;73
7;85;7;76.2963;74.6667
7;85;8;76.2963;73.3333
7;85;9;77.037;75
7;90;2;76.6667;73.6667
7;90;3;77.037;75
7;90;4;77.037;74
7;90;5;78.5185;75.6667
7;90;6;74.8148;72.6667
7;90;7;77.7778;76.3333
7;90;8;76.2963;73
7;90;9;78.1481;76
7;95;2;77.037;73.6667
7;95;3;77.037;75
7;95;4;77.7778;72
7;95;5;74.8148;71.3333
7;95;6;76.6667;73
7;95;7;78.5185;74.6667
7;95;8;79.6296;76.6667
7;95;9;76.6667;75.3333
7;100;2;74.0741;73.3333
7;100;3;77.037;74.3333
7;100;4;77.037;75.3333
7;100;5;77.7778;76.6667
7;100;6;79.6296;75.6667
7;100;7;78.1481;75.6667
7;100;8;77.4074;74.6667
7;100;9;78.5185;77
7;105;2;75.5556;72.3333
7;105;3;77.4074;76.3333
7;105;4;76.2963;75.3333
7;105;5;75.1852;72.6667
7;105;6;75.9259;73.6667
7;105;7;76.6667;75.6667
7;105;8;79.2593;74.6667
7;105;9;76.2963;74.6667
7;110;2;78.8889;73.6667
7;110;3;75.9259;75
7;110;4;75.5556;73
7;110;5;77.4074;72
7;110;6;77.7778;72.6667
7;110;7;74.4444;72
7;110;8;77.7778;76.3333
7;110;9;77.037;74.3333
7;115;2;73.7037;72.3333
7;115;3;77.7778;75.3333
7;115;4;78.1481;76.3333
7;115;5;78.8889;73.3333
7;115;6;77.4074;75.6667
7;115;7;78.1481;77
7;115;8;77.4074;75.3333
7;115;9;77.4074;74.6667
7;120;2;77.7778;75.3333
7;120;3;74.8148;74
7;120;4;78.1481;76
7;120;5;76.2963;74.6667
7;120;6;77.7778;72.3333
7;120;7;79.6296;77.3333
7;120;8;77.4074;76.6667
7;120;9;76.2963;74.6667
7;125;2;76.2963;74
7;125;3;76.6667;75.6667
7;125;4;76.6667;74.3333
7;125;5;76.6667;75.3333
7;125;6;78.5185;76
7;125;7;79.6296;77.3333
7;125;8;76.6667;73
7;125;9;77.037;72.6667
7;130;2;77.037;75.3333
7;130;3;78.1481;77
7;130;4;78.1481;74.6667
7;130;5;77.037;76.3333
7;130;6;77.7778;74.6667
7;130;7;77.037;76
7;130;8;76.6667;75.3333
7;130;9;77.037;76.3333
7;135;2;75.1852;71.3333
7;135;3;79.2593;76
7;135;4;77.037;74.6667
7;135;5;79.2593;77.3333
7;135;6;75.9259;70
7;135;7;78.5185;74.6667
7;135;8;78.1481;76
7;135;9;78.1481;76.3333
7;140;2;79.6296;74.6667
7;140;3;75.5556;72
7;140;4;78.1481;76.3333
7;140;5;79.6296;76.6667
7;140;6;75.1852;74
7;140;7;77.7778;75
7;140;8;77.037;76.6667
7;140;9;74.8148;73.3333
7;145;2;79.6296;73.6667
7;145;3;77.037;76
7;145;4;70;69
7;145;5;79.6296;77.3333
7;145;6;78.5185;76.6667
7;145;7;78.5185;76.3333
7;145;8;77.037;76.3333
7;145;9;77.7778;74.3333
7;150;2;78.1481;77
7;150;3;77.4074;73.3333
7;150;4;79.2593;76.6667
7;150;5;77.4074;76
7;150;6;75.9259;74.6667
7;150;7;76.6667;75.6667
7;150;8;78.5185;77
7;150;9;76.2963;74.3333
7;155;2;75.9259;75
7;155;3;77.4074;74.3333
7;155;4;78.8889;74
7;155;5;76.6667;75
7;155;6;77.4074;76
7;155;7;77.037;76
7;155;8;77.4074;76.3333
7;155;9;75.5556;74.6667
7;160;2;75.9259;72.3333
7;160;3;78.1481;76.3333
7;160;4;76.2963;71.3333
7;160;5;79.2593;74.6667
7;160;6;78.1481;75.6667
7;160;7;78.1481;76
7;160;8;77.037;74.6667
7;160;9;78.1481;75
7;165;2;77.7778;74
7;165;3;75.5556;73.3333
7;165;4;77.4074;76
7;165;5;78.1481;77
7;165;6;79.2593;77.6667
7;165;7;78.8889;75.6667
7;165;8;80.3704;74.3333
7;165;9;78.5185;77
7;170;2;76.2963;74.6667
7;170;3;77.7778;75.3333
7;170;4;78.1481;74.6667
7;170;5;77.4074;74.3333
7;170;6;78.1481;75.3333
7;170;7;79.2593;76.3333
7;170;8;78.1481;77
7;170;9;76.6667;72.3333
7;175;2;78.5185;74.6667
7;175;3;77.4074;75.6667
7;175;4;77.037;76.3333
7;175;5;77.4074;75.3333
7;175;6;77.7778;74
7;175;7;77.4074;74.6667
7;175;8;78.1481;77
7;175;9;76.6667;75.3333
7;180;2;77.7778;75.6667
7;180;3;76.2963;73.3333
7;180;4;77.7778;76.3333
7;180;5;69.6296;67.6667
7;180;6;73.3333;72
7;180;7;78.8889;75.6667
7;180;8;77.4074;76
7;180;9;78.5185;77.6667
7;185;2;78.1481;77.3333
7;185;3;75.1852;74.3333
7;185;4;79.6296;73.3333
7;185;5;78.1481;73.6667
7;185;6;79.2593;78
7;185;7;77.037;76
7;185;8;78.1481;76.6667
7;185;9;77.7778;75
7;190;2;78.1481;75.6667
7;190;3;77.4074;76.3333
7;190;4;78.5185;75
7;190;5;75.1852;73.6667
7;190;6;76.6667;75
7;190;7;78.5185;77
7;190;8;78.5185;76
7;190;9;78.1481;77.6667
7;195;2;77.4074;75.6667
7;195;3;75.5556;75
7;195;4;77.4074;74.6667
7;195;5;78.1481;74.6667
7;195;6;77.7778;74.6667
7;195;7;76.2963;75.3333
7;195;8;78.5185;74.6667
7;195;9;78.8889;75.3333
7;200;2;78.5185;75.3333
7;200;3;79.6296;77
7;200;4;78.1481;76
7;200;5;79.6296;77.3333
7;200;6;77.4074;75.6667
7;200;7;76.2963;73.6667
7;200;8;75.9259;72.3333
7;200;9;75.9259;73.6667
7;205;2;76.2963;73
7;205;3;78.8889;77
7;205;4;76.2963;74.3333
7;205;5;78.5185;72.3333
7;205;6;76.6667;75.6667
7;205;7;78.1481;76.3333
7;205;8;78.8889;76.6667
7;205;9;77.037;73.6667
7;210;2;78.1481;74.3333
7;210;3;75.9259;72.3333
7;210;4;77.7778;75
7;210;5;79.6296;74.6667
7;210;6;76.6667;74
7;210;7;78.5185;73.6667
7;210;8;78.1481;76.3333
7;210;9;77.4074;75.3333
7;215;2;79.2593;77.3333
7;215;3;77.037;73.3333
7;215;4;77.4074;75.6667
7;215;5;77.4074;75.3333
7;215;6;80;77.6667
7;215;7;79.6296;77.3333
7;215;8;78.1481;75
7;215;9;76.6667;74.6667
7;220;2;78.5185;77
7;220;3;78.1481;76.6667
7;220;4;78.5185;75.3333
7;220;5;78.5185;75.3333
7;220;6;76.2963;75.3333
7;220;7;78.5185;70.3333
7;220;8;79.2593;76.3333
7;220;9;77.7778;74
7;225;2;78.5185;76.6667
7;225;3;77.4074;76.6667
7;225;4;75.9259;72.3333
7;225;5;76.6667;71.6667
7;225;6;78.1481;77
7;225;7;75.9259;73.3333
7;225;8;76.6667;74.3333
7;225;9;75.5556;74.6667
7;230;2;77.037;76
7;230;3;77.037;73.3333
7;230;4;75.9259;72.3333
7;230;5;77.7778;76.6667
7;230;6;77.4074;76.3333
7;230;7;78.5185;76
7;230;8;76.2963;73.6667
7;230;9;76.6667;73.6667
7;235;2;77.7778;74
7;235;3;77.7778;76.3333
7;235;4;77.7778;75.3333
7;235;5;76.6667;74.3333
7;235;6;77.7778;75
7;235;7;76.6667;75.3333
7;235;8;77.4074;74.3333
7;235;9;76.6667;74.6667
7;240;2;76.2963;75
7;240;3;78.1481;76
7;240;4;78.1481;75.6667
7;240;5;76.2963;74
7;240;6;78.5185;74.3333
7;240;7;77.4074;74.3333
7;240;8;79.2593;77
7;240;9;77.7778;73.3333
7;245;2;77.4074;74.3333
7;245;3;77.7778;76.3333
7;245;4;78.8889;74
7;245;5;78.1481;74.3333
7;245;6;80.3704;75
7;245;7;77.7778;76
7;245;8;77.4074;77
7;245;9;76.6667;74.3333
7;250;2;75.5556;74.6667
7;250;3;75.9259;73.3333
7;250;4;79.2593;75.6667
7;250;5;79.6296;78
7;250;6;80;76.6667
7;250;7;77.037;76.3333
7;250;8;78.1481;75.6667
7;250;9;74.8148;72.6667
7;255;2;76.2963;74
7;255;3;75.5556;73.3333
7;255;4;78.5185;72.6667
7;255;5;78.1481;76
7;255;6;79.2593;77
7;255;7;78.1481;74
7;255;8;79.6296;78
7;255;9;79.2593;76
7;260;2;78.8889;75
7;260;3;77.7778;74.3333
7;260;4;75.9259;72.3333
7;260;5;77.4074;74.6667
7;260;6;75.5556;72.6667
7;260;7;74.0741;71
7;260;8;78.5185;76.6667
7;260;9;77.4074;76
7;265;2;78.1481;74.3333
7;265;3;78.8889;76.3333
7;265;4;76.2963;75.3333
7;265;5;78.1481;76.6667
7;265;6;78.8889;77
7;265;7;78.1481;76
7;265;8;78.1481;75.6667
7;265;9;77.037;73.3333
7;270;2;77.4074;74.6667
7;270;3;76.6667;75.3333
7;270;4;74.8148;72.6667
7;270;5;75.5556;73.6667
7;270;6;77.037;73
7;270;7;76.6667;73.3333
7;270;8;73.3333;70.6667
7;270;9;79.6296;77.6667
7;275;2;78.5185;76.6667
7;275;3;77.7778;75
7;275;4;80;76.3333
7;275;5;77.7778;73.6667
7;275;6;77.4074;76.3333
7;275;7;78.1481;78
7;275;8;77.7778;75.6667
7;275;9;77.037;75.6667
7;280;2;74.8148;71.3333
7;280;3;78.8889;76.6667
7;280;4;78.1481;75.6667
7;280;5;77.4074;76
7;280;6;76.6667;72.3333
7;280;7;78.5185;76.3333
7;280;8;77.7778;73.6667
7;280;9;75.5556;73.3333
7;285;2;75.9259;75
7;285;3;78.5185;76
7;285;4;77.7778;70.3333
7;285;5;77.7778;75.3333
7;285;6;78.1481;76.6667
7;285;7;76.2963;75.6667
7;285;8;78.1481;77
7;285;9;77.037;75.6667
8;5;2;76.2963;72
8;5;3;73.3333;69
8;5;4;72.963;69.6667
8;5;5;78.1481;76
8;5;6;73.7037;70.3333
8;5;7;71.4815;69.6667
8;5;8;72.5926;71
8;5;9;74.4444;72.6667
8;10;2;77.4074;75.3333
8;10;3;74.4444;73
8;10;4;76.2963;71.3333
8;10;5;76.2963;72.3333
8;10;6;76.2963;71
8;10;7;69.2593;67.6667
8;10;8;71.1111;70.3333
8;10;9;72.2222;70.6667
8;15;2;75.9259;74.3333
8;15;3;75.5556;71.3333
8;15;4;72.5926;72
8;15;5;75.9259;73
8;15;6;75.1852;70.3333
8;15;7;73.3333;67
8;15;8;71.8519;70.6667
8;15;9;75.1852;71.6667
8;20;2;77.4074;74.3333
8;20;3;74.0741;73
8;20;4;76.6667;75
8;20;5;75.5556;72.3333
8;20;6;73.7037;70
8;20;7;71.1111;69.3333
8;20;8;73.3333;71.6667
8;20;9;73.3333;72
8;25;2;74.4444;72.3333
8;25;3;75.5556;72.3333
8;25;4;75.5556;71.3333
8;25;5;72.5926;69.6667
8;25;6;77.037;75.3333
8;25;7;71.1111;69
8;25;8;72.2222;70
8;25;9;75.5556;71.6667
8;30;2;75.1852;72.6667
8;30;3;77.037;76
8;30;4;74.8148;73.6667
8;30;5;75.9259;74
8;30;6;74.8148;73
8;30;7;72.963;68.6667
8;30;8;75.9259;73.3333
8;30;9;72.2222;70.3333
8;35;2;75.1852;73.6667
8;35;3;75.9259;74.6667
8;35;4;75.9259;72.6667
8;35;5;75.5556;72.3333
8;35;6;75.1852;72.3333
8;35;7;72.5926;69.6667
8;35;8;75.9259;74
8;35;9;74.0741;70.6667
8;40;2;76.2963;74.6667
8;40;3;76.2963;74.6667
8;40;4;77.7778;76.6667
8;40;5;77.037;74.3333
8;40;6;75.1852;73.3333
8;40;7;74.4444;72
8;40;8;73.7037;72.6667
8;40;9;75.1852;72
8;45;2;75.5556;73.3333
8;45;3;76.2963;75
8;45;4;76.2963;72.3333
8;45;5;74.4444;72.3333
8;45;6;77.7778;75.6667
8;45;7;75.5556;72.3333
8;45;8;73.7037;71.6667
8;45;9;75.1852;73.6667
8;50;2;76.6667;74.3333
8;50;3;75.1852;74.3333
8;50;4;78.5185;74
8;50;5;78.1481;75
8;50;6;78.8889;75.3333
8;50;7;77.4074;75
8;50;8;75.5556;74.6667
8;50;9;73.3333;71.3333
8;55;2;77.037;75.6667
8;55;3;77.037;73
8;55;4;76.2963;75
8;55;5;75.5556;73.6667
8;55;6;77.037;73.6667
8;55;7;74.0741;72.6667
8;55;8;75.9259;72.6667
8;55;9;78.1481;74
8;60;2;76.6667;75.3333
8;60;3;76.2963;74.6667
8;60;4;75.5556;73.6667
8;60;5;76.6667;75.3333
8;60;6;76.6667;74
8;60;7;76.6667;74.6667
8;60;8;77.4074;75.6667
8;60;9;75.9259;73
8;65;2;78.1481;76.6667
8;65;3;76.6667;71
8;65;4;75.5556;72
8;65;5;79.6296;77
8;65;6;75.5556;74.6667
8;65;7;75.9259;74.6667
8;65;8;76.2963;73.3333
8;65;9;78.1481;75
8;70;2;78.5185;75
8;70;3;77.4074;76.3333
8;70;4;78.5185;76.3333
8;70;5;78.8889;76
8;70;6;78.5185;73.3333
8;70;7;75.9259;73.6667
8;70;8;79.6296;77
8;70;9;77.7778;74.3333
8;75;2;77.4074;75
8;75;3;78.5185;75.3333
8;75;4;77.037;76
8;75;5;74.4444;73.3333
8;75;6;75.5556;74
8;75;7;75.5556;73
8;75;8;75.5556;74.3333
8;75;9;75.5556;74.3333
8;80;2;76.2963;75
8;80;3;75.5556;74.3333
8;80;4;77.4074;74.3333
8;80;5;74.4444;73.6667
8;80;6;77.4074;75.6667
8;80;7;76.2963;75
8;80;8;77.4074;74
8;80;9;77.4074;73.6667
8;85;2;75.1852;73.3333
8;85;3;77.4074;75.3333
8;85;4;75.9259;74.6667
8;85;5;77.4074;76.3333
8;85;6;75.9259;71.6667
8;85;7;77.4074;73
8;85;8;77.7778;75.6667
8;85;9;80;77
8;90;2;76.2963;75
8;90;3;76.6667;73.6667
8;90;4;77.037;75.6667
8;90;5;78.5185;72.6667
8;90;6;78.1481;74.6667
8;90;7;78.1481;76.6667
8;90;8;76.6667;73
8;90;9;78.8889;76.3333
8;95;2;74.8148;72
8;95;3;76.6667;74.3333
8;95;4;76.6667;73.6667
8;95;5;77.7778;76.3333
8;95;6;75.1852;74.3333
8;95;7;78.5185;75.6667
8;95;8;77.037;75.3333
8;95;9;79.2593;75
8;100;2;77.037;75.6667
8;100;3;77.4074;74
8;100;4;77.037;74.6667
8;100;5;77.4074;73.3333
8;100;6;77.037;75.6667
8;100;7;78.1481;73
8;100;8;75.9259;74.3333
8;100;9;78.1481;76.6667
8;105;2;77.4074;75.3333
8;105;3;78.1481;75.6667
8;105;4;78.1481;76.3333
8;105;5;78.1481;76.3333
8;105;6;76.6667;75
8;105;7;76.6667;74
8;105;8;78.1481;77.6667
8;105;9;76.6667;75
8;110;2;76.6667;74.3333
8;110;3;75.5556;73
8;110;4;77.4074;72.3333
8;110;5;77.037;76
8;110;6;77.037;75.6667
8;110;7;77.4074;72.6667
8;110;8;77.037;75.3333
8;110;9;78.1481;77.3333
8;115;2;77.037;72.6667
8;115;3;80;75.6667
8;115;4;76.6667;74.3333
8;115;5;77.4074;73.3333
8;115;6;77.4074;75.3333
8;115;7;75.9259;71.3333
8;115;8;76.2963;74.6667
8;115;9;76.6667;74
8;120;2;77.037;76.3333
8;120;3;76.6667;75.3333
8;120;4;78.1481;74
8;120;5;77.037;75.3333
8;120;6;79.2593;77.3333
8;120;7;77.037;76
8;120;8;77.037;74.6667
8;120;9;76.6667;73.6667
8;125;2;75.1852;71.6667
8;125;3;78.5185;73.3333
8;125;4;78.1481;75.6667
8;125;5;76.2963;72.6667
8;125;6;75.9259;74
8;125;7;77.4074;75
8;125;8;77.4074;75
8;125;9;77.7778;75.3333
8;130;2;77.037;74
8;130;3;77.7778;75.6667
8;130;4;78.1481;75
8;130;5;77.4074;76.6667
8;130;6;78.1481;77.6667
8;130;7;78.5185;75.6667
8;130;8;77.4074;75.3333
8;130;9;78.5185;74.3333
8;135;2;77.037;72.3333
8;135;3;75.9259;73.6667
8;135;4;76.6667;74
8;135;5;80.7407;77.3333
8;135;6;77.7778;73
8;135;7;79.2593;77.6667
8;135;8;78.8889;75
8;135;9;77.037;76
8;140;2;77.4074;75.3333
8;140;3;76.2963;75.3333
8;140;4;78.5185;77
8;140;5;78.1481;76.6667
8;140;6;79.2593;76.6667
8;140;7;77.7778;76.3333
8;140;8;77.7778;73.3333
8;140;9;77.037;71.3333
8;145;2;76.6667;72
8;145;3;79.6296;76.3333
8;145;4;77.7778;75.6667
8;145;5;77.037;72
8;145;6;77.7778;75.3333
8;145;7;75.5556;74
8;145;8;77.4074;76
8;145;9;78.5185;72.3333
8;150;2;77.4074;74.3333
8;150;3;77.4074;75.3333
8;150;4;78.5185;76.3333
8;150;5;76.2963;72.6667
8;150;6;78.1481;74.6667
8;150;7;77.7778;76.3333
8;150;8;78.5185;75
8;150;9;79.2593;77
8;155;2;78.5185;75.3333
8;155;3;77.037;72.6667
8;155;4;76.6667;75.3333
8;155;5;74.4444;70
8;155;6;78.5185;76.3333
8;155;7;75.1852;71.3333
8;155;8;77.7778;77
8;155;9;75.9259;74.6667
8;160;2;76.6667;73.6667
8;160;3;78.8889;76
8;160;4;79.2593;75.6667
8;160;5;77.7778;76.3333
8;160;6;74.4444;72.6667
8;160;7;76.6667;74.6667
8;160;8;78.1481;75.6667
8;160;9;77.4074;73.6667
8;165;2;78.8889;77
8;165;3;77.4074;76
8;165;4;77.4074;75.3333
8;165;5;77.7778;75.3333
8;165;6;77.7778;74
8;165;7;78.5185;76.6667
8;165;8;78.1481;72.3333
8;165;9;75.9259;74.6667
8;170;2;77.037;71
8;170;3;77.4074;73.3333
8;170;4;77.4074;74
8;170;5;76.6667;74.6667
8;170;6;76.6667;76
8;170;7;76.6667;74.6667
8;170;8;77.7778;76.3333
8;170;9;77.037;76
8;175;2;77.037;75.6667
8;175;3;78.1481;75.6667
8;175;4;80;78
8;175;5;75.5556;71.6667
8;175;6;77.7778;76
8;175;7;78.5185;74.3333
8;175;8;78.5185;76.6667
8;175;9;76.6667;74.6667
8;180;2;78.1481;76.6667
8;180;3;76.2963;73.3333
8;180;4;77.4074;76.3333
8;180;5;75.9259;74.6667
8;180;6;78.1481;76.6667
8;180;7;77.037;75.6667
8;180;8;78.8889;77.3333
8;180;9;77.7778;76.6667
8;185;2;77.4074;72.3333
8;185;3;76.2963;74.6667
8;185;4;77.4074;71.3333
8;185;5;77.4074;74.6667
8;185;6;78.8889;74
8;185;7;77.4074;76.6667
8;185;8;76.2963;75.6667
8;185;9;77.037;76
8;190;2;78.5185;74
8;190;3;77.4074;71.3333
8;190;4;77.7778;73.6667
8;190;5;78.5185;75
8;190;6;77.037;75.3333
8;190;7;78.1481;74.6667
8;190;8;77.4074;74
8;190;9;77.4074;76.3333
8;195;2;80.7407;76
8;195;3;75.9259;74.3333
8;195;4;77.4074;77
8;195;5;79.2593;76.3333
8;195;6;77.4074;73.6667
8;195;7;78.5185;76.6667
8;195;8;74.4444;72
8;195;9;76.2963;73
8;200;2;77.7778;72.6667
8;200;3;76.2963;74.3333
8;200;4;75.1852;71.3333
8;200;5;76.6667;75.6667
8;200;6;77.4074;73.3333
8;200;7;77.7778;76.6667
8;200;8;77.7778;74
8;200;9;77.7778;76
8;205;2;79.2593;76
8;205;3;76.6667;73.6667
8;205;4;77.037;76.3333
8;205;5;77.4074;73.6667
8;205;6;74.4444;72.3333
8;205;7;78.1481;74.6667
8;205;8;73.7037;72.3333
8;205;9;79.2593;75.6667
8;210;2;78.5185;75.3333
8;210;3;78.5185;74.6667
8;210;4;77.7778;77
8;210;5;77.037;75
8;210;6;77.7778;75.3333
8;210;7;76.6667;74.3333
8;210;8;76.6667;75.3333
8;210;9;77.4074;76.3333
8;215;2;77.7778;74.6667
8;215;3;78.1481;76.3333
8;215;4;77.7778;75.6667
8;215;5;77.037;74.3333
8;215;6;78.1481;76.3333
8;215;7;77.7778;76
8;215;8;77.7778;76
8;215;9;77.037;76.3333
8;220;2;77.037;74.6667
8;220;3;75.1852;74.3333
8;220;4;74.4444;71.6667
8;220;5;76.6667;75.3333
8;220;6;77.7778;75.3333
8;220;7;77.7778;76.6667
8;220;8;77.7778;76.3333
8;220;9;77.037;74.3333
8;225;2;76.6667;75.6667
8;225;3;77.4074;74.6667
8;225;4;78.8889;76.3333
8;225;5;77.7778;75.6667
8;225;6;78.8889;77
8;225;7;77.4074;74.6667
8;225;8;77.7778;76.3333
8;225;9;77.7778;74.3333
8;230;2;78.1481;76.3333
8;230;3;76.6667;74.6667
8;230;4;78.1481;74.6667
8;230;5;76.6667;74.6667
8;230;6;77.037;75
8;230;7;79.6296;78
8;230;8;77.7778;76.6667
8;230;9;76.6667;72
8;235;2;77.7778;76.6667
8;235;3;77.4074;75.3333
8;235;4;77.4074;74.3333
8;235;5;77.4074;73.6667
8;235;6;80.3704;76
8;235;7;78.1481;76.6667
8;235;8;78.5185;76.6667
8;235;9;78.8889;76.6667
8;240;2;77.037;74
8;240;3;77.037;76
8;240;4;78.5185;75.3333
8;240;5;77.037;76
8;240;6;78.8889;73.3333
8;240;7;76.6667;73.6667
8;240;8;77.4074;76.6667
8;240;9;77.4074;74.6667
8;245;2;78.1481;76.3333
8;245;3;78.8889;75.6667
8;245;4;76.2963;74.6667
8;245;5;75.9259;72.3333
8;245;6;78.5185;77
8;245;7;77.7778;74
8;245;8;77.037;76.3333
8;245;9;80;77.3333
8;250;2;76.2963;75.3333
8;250;3;79.2593;76
8;250;4;78.1481;75
8;250;5;78.8889;75.3333
8;250;6;77.4074;76.3333
8;250;7;78.8889;76
8;250;8;78.8889;76.3333
8;250;9;77.7778;76.3333
8;255;2;77.4074;74.3333
8;255;3;77.7778;76.3333
8;255;4;78.1481;77
8;255;5;77.037;73.3333
8;255;6;78.5185;74.6667
8;255;7;76.6667;74.6667
8;255;8;75.9259;74
8;255;9;77.4074;74.3333
8;260;2;79.6296;76.6667
8;260;3;78.5185;74
8;260;4;76.2963;71.3333
8;260;5;78.1481;76
8;260;6;77.4074;76
8;260;7;76.6667;71.6667
8;260;8;76.6667;74
8;260;9;76.6667;73.3333
8;265;2;79.6296;77.3333
8;265;3;75.9259;75
8;265;4;76.2963;76
8;265;5;75.9259;71.6667
8;265;6;77.4074;76.3333
8;265;7;75.9259;73
8;265;8;78.1481;74.6667
8;265;9;78.1481;77
8;270;2;79.2593;77
8;270;3;78.5185;76
8;270;4;79.2593;72.6667
8;270;5;77.4074;75
8;270;6;78.5185;76.6667
8;270;7;77.7778;74.6667
8;270;8;78.5185;76.6667
8;270;9;74.0741;70.6667
8;275;2;78.5185;76.3333
8;275;3;78.8889;77
8;275;4;77.7778;76
8;275;5;75.9259;73
8;275;6;76.2963;75.3333
8;275;7;78.5185;77.6667
8;275;8;75.9259;73
8;275;9;76.2963;75.3333
8;280;2;78.1481;71.6667
8;280;3;75.5556;74
8;280;4;77.4074;74.6667
8;280;5;77.7778;75
8;280;6;77.7778;75
8;280;7;76.2963;75.3333
8;280;8;78.5185;73
8;280;9;77.037;74.6667
8;285;2;75.5556;73
8;285;3;77.037;74.3333
8;285;4;77.7778;72.6667
8;285;5;77.037;74.6667
8;285;6;78.5185;74
8;285;7;77.4074;76
8;285;8;77.037;76
8;285;9;75.9259;74.3333
9;5;2;71.8519;69
9;5;3;78.8889;76
9;5;4;76.6667;72.3333
9;5;5;75.9259;75
9;5;6;77.4074;76
9;5;7;74.0741;72
9;5;8;77.037;72.3333
9;5;9;74.8148;73
9;10;2;75.9259;72.6667
9;10;3;73.3333;70.6667
9;10;4;75.5556;70.6667
9;10;5;74.8148;72
9;10;6;75.1852;73
9;10;7;71.8519;69
9;10;8;73.3333;71.3333
9;10;9;70.7407;68
9;15;2;78.1481;74
9;15;3;74.4444;72.3333
9;15;4;73.7037;72.6667
9;15;5;74.4444;73
9;15;6;74.4444;72.3333
9;15;7;74.8148;72.3333
9;15;8;71.4815;70.3333
9;15;9;71.8519;66.3333
9;20;2;78.5185;76.6667
9;20;3;77.4074;76.3333
9;20;4;76.2963;74.6667
9;20;5;73.7037;71
9;20;6;74.8148;73
9;20;7;74.4444;72.3333
9;20;8;74.4444;72.3333
9;20;9;72.2222;70.6667
9;25;2;78.1481;77.3333
9;25;3;74.8148;74
9;25;4;75.5556;72
9;25;5;75.9259;74.3333
9;25;6;76.6667;72.3333
9;25;7;72.963;71.3333
9;25;8;72.5926;71
9;25;9;74.4444;71.6667
9;30;2;77.7778;75.6667
9;30;3;77.037;74.3333
9;30;4;76.6667;73.6667
9;30;5;75.9259;74
9;30;6;74.8148;72
9;30;7;74.4444;71.6667
9;30;8;74.0741;72.6667
9;30;9;73.7037;72
9;35;2;75.5556;71.3333
9;35;3;75.1852;74
9;35;4;75.9259;73
9;35;5;80;74.3333
9;35;6;74.8148;72.3333
9;35;7;76.6667;72.3333
9;35;8;74.0741;71.6667
9;35;9;76.2963;73.3333
9;40;2;78.8889;76.6667
9;40;3;77.037;74
9;40;4;77.4074;74.6667
9;40;5;77.037;71
9;40;6;76.6667;75
9;40;7;78.1481;76.3333
9;40;8;77.037;75
9;40;9;72.5926;70
9;45;2;78.8889;77.3333
9;45;3;75.1852;73
9;45;4;77.7778;76.3333
9;45;5;75.9259;72.6667
9;45;6;75.5556;73.6667
9;45;7;77.7778;75.3333
9;45;8;75.5556;74.3333
9;45;9;77.037;75.6667
9;50;2;78.5185;75.6667
9;50;3;75.9259;74.3333
9;50;4;77.7778;76.3333
9;50;5;77.037;76.3333
9;50;6;77.037;74
9;50;7;76.2963;74.3333
9;50;8;75.9259;75
9;50;9;76.2963;74
9;55;2;77.4074;75.3333
9;55;3;78.5185;74.3333
9;55;4;75.9259;71.6667
9;55;5;77.4074;74.3333
9;55;6;76.2963;75.3333
9;55;7;77.7778;75
9;55;8;78.1481;74
9;55;9;77.4074;75
9;60;2;75.9259;73.6667
9;60;3;78.8889;76
9;60;4;76.6667;74
9;60;5;77.7778;75.3333
9;60;6;75.5556;74.3333
9;60;7;76.2963;72.6667
9;60;8;76.2963;75.3333
9;60;9;76.2963;75
9;65;2;77.7778;74.6667
9;65;3;76.2963;73
9;65;4;76.2963;68.6667
9;65;5;77.4074;76
